Unnamed: 0,Name,Location,Year,Kilometers_Driven,Owner_Type,Mileage,Engine,Power,Seats,Price,Transmission_Manual,Fuel_Diesel,Fuel_LPG,Fuel_Petrol
2841,Hyundai Santa Fe 4WD AT,Pune,2015,100000,2.0,13.01,2199,194.3,7.0,14.5,0,1,0,0
2843,Maruti Wagon R AMT VXI,Kochi,2018,27413,1.0,20.51,998,67.0,5.0,5.18,0,0,0,1
2844,Maruti Wagon R LX BSIII,Pune,2007,90000,2.0,17.3,1061,64.0,5.0,1.24,1,0,0,1
2845,Hyundai i20 Sportz 1.2,Kolkata,2013,40300,1.0,18.5,1197,82.85,5.0,2.8,1,0,0,1
2846,Skoda Superb Elegance 1.8 TSI AT,Kochi,2011,73783,2.0,13.7,1798,157.75,5.0,5.23,0,0,0,1
2847,Hyundai Getz GLS,Pune,2005,86000,2.0,15.3,1341,83.0,5.0,0.45,1,0,0,1
2848,Maruti Wagon R LXI BS IV,Delhi,2014,65694,1.0,18.9,998,67.1,5.0,3.25,1,0,0,1
2849,Maruti Omni MPI CARGO BSIV,Kolkata,2015,23000,1.0,16.8,796,34.2,5.0,1.5,1,0,0,1
2850,Hyundai i10 Magna 1.2,Mumbai,2012,51000,1.0,20.36,1197,78.9,5.0,2.85,1,0,0,1
2851,Renault KWID 1.0 RXT Optional,Kochi,2018,18335,1.0,21.7,999,67.0,5.0,4.5,1,0,0,1
2852,Mercedes-Benz B Class 2012-2015 B200 Sport CDI,Bangalore,2014,36000,1.0,15.0,2147,107.3,5.0,16.25,0,1,0,0
2853,Volkswagen Polo GT TSI,Mumbai,2017,25000,1.0,17.21,1197,103.5,5.0,7.75,0,0,0,1
2854,Mahindra Scorpio VLX 4WD,Bangalore,2007,81000,3.0,12.05,2179,120.0,8.0,4.35,1,1,0,0
2855,Toyota Fortuner 2.8 2WD AT,Kochi,2019,21719,1.0,12.9,2755,174.5,7.0,33.13,0,1,0,0
2856,Chevrolet Beat Diesel LT,Coimbatore,2013,75421,1.0,25.44,936,56.3,5.0,3.63,1,1,0,0
2857,Toyota Innova 2.5 G4 Diesel 8-seater,Delhi,2010,80000,1.0,12.8,2494,102.0,8.0,4.75,1,1,0,0
2858,Maruti Swift Dzire VXI,Kochi,2018,10671,1.0,20.85,1197,83.14,5.0,6.51,1,0,0,1
2859,Renault KWID Climber 1.0 MT,Hyderabad,2018,4126,1.0,21.7,999,67.0,5.0,4.8,1,0,0,1
2860,Tata Bolt Quadrajet XM,Hyderabad,2017,98500,1.0,22.95,1248,74.0,5.0,6.0,1,1,0,0
2861,Hyundai Grand i10 Asta,Coimbatore,2016,61578,1.0,18.9,1197,82.0,5.0,6.4,1,0,0,1
2862,Volkswagen Vento 1.5 TDI Highline,Ahmedabad,2014,54000,1.0,20.34,1498,103.2,5.0,4.9,1,1,0,0
2863,Audi A6 2011-2015 2.0 TDI,Coimbatore,2013,70998,1.0,17.68,1968,174.33,5.0,20.57,0,1,0,0
2864,Maruti Swift Dzire Ldi BSIV,Kolkata,2015,40082,1.0,19.3,1248,73.9,5.0,4.76,1,1,0,0
2865,Chevrolet Spark 1.0 LT,Kochi,2012,50619,1.0,18.0,995,62.0,5.0,2.0,1,0,0,1
2866,BMW 3 Series 320d,Coimbatore,2009,103905,1.0,22.69,1995,190.0,5.0,9.92,0,1,0,0
2867,Hyundai EON Era Plus,Kochi,2018,15334,1.0,21.1,814,55.2,5.0,3.69,1,0,0,1
2868,Maruti Swift Dzire VDI,Hyderabad,2013,69000,1.0,23.4,1248,74.0,5.0,5.75,1,1,0,0
2869,Volkswagen CrossPolo 1.5 TDI,Hyderabad,2014,75160,1.0,20.14,1498,88.5,5.0,5.7,1,1,0,0
2870,Honda Amaze E i-Vtech,Coimbatore,2014,44753,1.0,18.0,1198,86.7,5.0,4.94,1,0,0,1
2871,Volkswagen Vento Petrol Highline AT,Kochi,2012,53024,1.0,14.4,1598,103.6,5.0,4.29,0,0,0,1
2872,Maruti Wagon R Stingray VXI,Kolkata,2014,23840,1.0,20.51,998,67.04,5.0,3.0,1,0,0,1
2873,Volkswagen Polo 1.5 TDI Highline,Hyderabad,2014,81298,1.0,20.14,1498,88.8,5.0,6.5,1,1,0,0
2874,Volkswagen Polo Petrol Comfortline 1.2L,Jaipur,2015,59000,2.0,16.47,1198,73.9,5.0,4.9,1,0,0,1
2875,Honda Amaze SX i-DTEC,Kochi,2016,51806,1.0,25.8,1498,98.6,5.0,5.4,1,1,0,0
2876,Audi A6 35 TDI Matrix,Delhi,2014,56000,1.0,18.53,1968,187.74,5.0,24.0,0,1,0,0
2877,Tata Tigor 1.05 Revotorq XZ Option,Kochi,2019,29279,1.0,24.7,1047,69.0,5.0,7.46,1,1,0,0
2878,Volkswagen Vento 1.5 TDI Highline AT,Kochi,2017,33550,1.0,21.5,1498,108.5,5.0,9.6,0,1,0,0
2879,Audi A6 35 TDI Matrix,Hyderabad,2014,62000,1.0,18.53,1968,187.74,5.0,25.0,0,1,0,0
2880,Nissan Terrano XL 110 PS,Hyderabad,2014,66000,1.0,19.01,1461,108.5,5.0,6.8,1,1,0,0
2881,Skoda Rapid 1.5 TDI AT Elegance,Coimbatore,2016,46630,1.0,21.66,1498,103.52,5.0,8.59,0,1,0,0
2882,Ford Figo Aspire 1.5 TDCi Trend,Hyderabad,2016,72566,1.0,25.83,1498,99.0,5.0,5.29,1,1,0,0
2883,Tata Venture EX,Pune,2011,51482,1.0,15.42,1405,70.0,8.0,2.5,1,1,0,0
2884,Mercedes-Benz New C-Class C 220 CDI BE Avantgare,Chennai,2011,90000,1.0,14.84,2143,167.62,5.0,13.9,0,1,0,0
2885,Toyota Fortuner 4x2 Manual,Jaipur,2014,69000,2.0,13.0,2982,168.5,7.0,20.0,1,1,0,0
2886,Honda City 1.5 V MT,Delhi,2011,90000,2.0,17.0,1497,118.0,5.0,3.4,1,0,0,1
2887,Hyundai i20 Asta Option 1.2,Mumbai,2015,39000,1.0,18.6,1197,81.83,5.0,5.5,1,0,0,1
2888,Volkswagen Vento Diesel Trendline,Hyderabad,2012,110000,2.0,20.54,1598,103.6,5.0,3.65,1,1,0,0
2889,Ford Endeavour 2.5L 4X2 MT,Kochi,2011,68022,1.0,13.1,2499,141.0,7.0,5.86,1,1,0,0
2890,Ford EcoSport 1.5 Petrol Titanium Plus AT,Coimbatore,2018,27852,1.0,14.8,1497,121.36,5.0,10.44,0,0,0,1
2892,Hyundai i20 Sportz Diesel,Coimbatore,2011,68439,1.0,23.0,1396,90.0,5.0,3.37,1,1,0,0
2893,Toyota Innova 2.5 VX (Diesel) 8 Seater,Delhi,2011,150000,1.0,12.99,2494,100.6,8.0,6.95,1,1,0,0
2894,Tata Nexon 1.5 Revotorq XZ Plus Dual Tone,Mumbai,2018,14000,1.0,21.5,1497,108.5,5.0,9.9,1,1,0,0
2895,Ford Figo Diesel Titanium,Hyderabad,2012,71558,1.0,20.0,1399,68.05,5.0,3.3,1,1,0,0
2896,Porsche Panamera Diesel,Delhi,2013,48000,2.0,17.85,2967,300.0,4.0,50.5,0,1,0,0
2897,Hyundai Creta 1.6 CRDi AT SX Plus,Jaipur,2015,65800,1.0,17.01,1582,126.2,5.0,12.5,0,1,0,0
2898,Audi A4 2.0 TDI Multitronic,Hyderabad,2014,53000,1.0,16.55,1968,140.0,5.0,20.5,0,1,0,0
2899,Mahindra XUV500 W8 4WD,Kolkata,2017,14600,1.0,16.0,2179,140.0,7.0,14.5,1,1,0,0
2900,Isuzu MUX 4WD,Jaipur,2017,34429,1.0,13.8,2999,174.57,7.0,20.0,0,1,0,0
2901,Maruti Swift Dzire VDI,Delhi,2014,52000,1.0,23.4,1248,74.0,5.0,5.25,1,1,0,0
2902,Maruti Ciaz ZXi,Kolkata,2015,25470,1.0,20.73,1373,91.1,5.0,5.9,1,0,0,1
2903,Hyundai EON Era Plus,Pune,2013,22000,1.0,21.1,814,55.2,5.0,2.6,1,0,0,1
2904,Mercedes-Benz E-Class 280 CDI,Chennai,2007,75000,1.0,11.0,2987,198.5,5.0,11.0,0,1,0,0
2905,BMW 5 Series 2003-2012 520d,Pune,2011,95995,1.0,18.48,1995,177.0,5.0,15.5,0,1,0,0
2906,Hyundai Grand i10 1.2 CRDi Sportz Option,Jaipur,2017,26877,1.0,24.0,1186,73.97,5.0,5.75,1,1,0,0
2907,Jaguar XJ 3.0L Portfolio,Hyderabad,2015,26000,1.0,14.47,2993,301.73,5.0,75.0,0,1,0,0
2908,Maruti Swift Ldi BSIII,Chennai,2007,140000,2.0,17.8,1248,75.0,5.0,2.0,1,1,0,0
2909,Hyundai Santro Xing GLS,Hyderabad,2008,95291,1.0,17.92,1086,62.1,5.0,2.3,1,0,0,1
2910,Toyota Innova 2.5 V Diesel 8-seater,Hyderabad,2009,135000,2.0,12.8,2494,102.0,8.0,8.2,1,1,0,0
2911,Hyundai i20 Sportz 1.2,Kolkata,2015,32000,1.0,18.6,1197,81.83,5.0,4.8,1,0,0,1
2912,Mercedes-Benz E-Class 280 CDI,Mumbai,2008,68333,2.0,11.0,2987,198.5,5.0,8.5,0,1,0,0
2913,Ford Figo Diesel ZXI,Chennai,2011,72000,1.0,20.0,1399,68.0,5.0,2.9,1,1,0,0
2914,Toyota Corolla Altis 1.4 DG,Ahmedabad,2012,52100,1.0,21.43,1364,86.79,5.0,6.5,1,1,0,0
2915,Hyundai Grand i10 1.2 Kappa Sportz,Jaipur,2018,10000,1.0,18.9,1197,81.86,5.0,5.85,1,0,0,1
2916,Jeep Compass 2.0 Limited 4X4,Coimbatore,2019,6261,1.0,16.3,1956,170.0,5.0,23.91,1,1,0,0
2917,Maruti Ignis 1.2 AMT Alpha,Coimbatore,2019,3906,1.0,20.89,1197,81.8,5.0,7.36,0,0,0,1
2918,Toyota Fortuner 3.0 Diesel,Pune,2014,55960,1.0,11.5,2982,171.0,7.0,17.25,1,1,0,0
2919,Volkswagen Vento Diesel Highline,Jaipur,2013,144000,1.0,20.54,1598,103.6,5.0,7.0,1,1,0,0
2920,Toyota Innova Crysta 2.4 VX MT,Mumbai,2017,38000,1.0,13.68,2393,147.8,7.0,17.65,1,1,0,0
2921,Ford Figo Diesel Celebration Edition,Jaipur,2013,51000,1.0,20.0,1399,68.1,5.0,2.5,1,1,0,0
2922,Toyota Platinum Etios 1.4 GXD,Hyderabad,2015,150000,1.0,23.59,1364,67.05,5.0,6.0,1,1,0,0
2923,Mahindra Thar DI 4X4,Mumbai,2018,2500,1.0,18.06,2523,63.0,7.0,8.25,1,1,0,0
2924,Land Rover Range Rover HSE Dynamic,Kochi,2018,41661,1.0,12.7,2179,187.7,5.0,44.83,0,1,0,0
2925,BMW 3 Series 320d Highline,Delhi,2011,64000,1.0,16.07,1995,181.0,5.0,10.5,0,1,0,0
2926,Hyundai Accent GLS,Bangalore,2008,80000,2.0,13.2,1495,94.0,5.0,1.9,1,0,0,1
2927,Maruti Celerio ZXI AT,Jaipur,2016,30000,2.0,23.1,998,67.04,5.0,4.25,0,0,0,1
2928,Jaguar XF 2.2 Litre Luxury,Chennai,2014,43000,2.0,16.36,2179,187.7,5.0,26.5,0,1,0,0
2929,Audi A6 2.7 TDI,Bangalore,2013,90000,2.0,12.4,2698,179.5,5.0,22.5,0,1,0,0
2930,Nissan Micra Diesel XV,Hyderabad,2011,123880,1.0,23.08,1461,63.1,5.0,3.3,1,1,0,0
2931,Honda Amaze S i-Vtech,Jaipur,2015,42000,2.0,18.0,1198,86.7,5.0,4.3,1,0,0,1
2932,Renault Duster 85PS Diesel RxL Option,Chennai,2012,79824,1.0,19.87,1461,83.8,5.0,5.25,1,1,0,0
2933,Toyota Innova 2.5 G (Diesel) 8 Seater,Jaipur,2015,75000,1.0,12.99,2494,100.6,8.0,11.75,1,1,0,0
2934,Honda Amaze E i-Vtech,Ahmedabad,2014,72411,1.0,18.0,1198,86.7,5.0,4.25,1,0,0,1
2935,Mercedes-Benz New C-Class C 250 CDI Elegance,Delhi,2012,63000,1.0,14.94,2143,204.0,5.0,14.22,0,1,0,0
2936,Toyota Etios Liva G,Chennai,2015,53713,1.0,17.71,1197,78.9,5.0,4.2,1,0,0,1
2937,Toyota Innova Crysta 2.8 GX AT 8S,Delhi,2017,18000,1.0,11.36,2755,171.5,8.0,18.25,0,1,0,0
2938,Mercedes-Benz New C-Class 200 CDI Elegance,Bangalore,2013,51000,1.0,15.8,2148,170.0,5.0,18.5,1,1,0,0
2939,Maruti Swift VXI BSIII,Chennai,2008,86700,2.0,16.1,1298,88.2,5.0,2.4,1,0,0,1
2940,Maruti Baleno Alpha 1.3,Kolkata,2016,29000,1.0,27.39,1248,74.0,5.0,6.5,1,1,0,0
2941,Hyundai Santro Xing GL Plus LPG,Hyderabad,2014,56000,1.0,13.45,1086,62.1,5.0,3.2,1,0,1,0
2942,Maruti Celerio VXI AT,Mumbai,2015,33000,1.0,23.1,998,67.04,5.0,3.99,0,0,0,1
2943,Ford Ecosport 1.5 DV5 MT Ambiente,Kochi,2014,64394,1.0,22.7,1498,89.84,5.0,5.45,1,1,0,0
2944,Tata Manza Aura Quadrajet,Hyderabad,2010,76000,1.0,18.8,1248,90.0,5.0,2.7,1,1,0,0
2945,Honda Jazz 1.5 SV i DTEC,Mumbai,2016,48719,1.0,27.3,1498,98.6,5.0,6.25,1,1,0,0
2946,Mahindra XUV500 W8 2WD,Coimbatore,2016,59711,1.0,15.1,2179,140.0,7.0,13.28,1,1,0,0
2947,Nissan Micra Diesel XV Premium,Hyderabad,2012,83000,1.0,23.08,1461,63.1,5.0,3.7,1,1,0,0
2948,Mercedes-Benz New C-Class C 220d Avantgarde Edition C,Coimbatore,2018,10714,1.0,19.27,2143,167.62,5.0,39.51,0,1,0,0
2949,Tata Manza Aura Plus Quadrajet BS IV,Hyderabad,2010,127510,2.0,19.0,1248,90.0,5.0,1.4,1,1,0,0
2950,Maruti Swift VDI,Kolkata,2014,35010,1.0,22.9,1248,74.0,5.0,3.5,1,1,0,0
2951,Maruti Swift Dzire 1.2 Lxi BSIV,Jaipur,2012,75451,1.0,17.5,1197,85.8,5.0,3.78,1,0,0,1
2952,Tata Indigo eCS LS (TDI) BS-III,Pune,2015,83000,1.0,19.09,1405,69.01,5.0,2.7,1,1,0,0
2953,Honda Amaze S i-Dtech,Kolkata,2013,38755,1.0,25.8,1498,98.6,5.0,3.2,1,1,0,0
2954,Maruti Swift VXI BSIV,Delhi,2016,30000,1.0,20.4,1197,81.8,5.0,5.0,1,0,0,1
2955,Maruti Ertiga ZDI,Chennai,2012,40000,1.0,20.77,1248,88.8,7.0,7.0,1,1,0,0
2956,Hyundai Grand i10 Era,Kolkata,2014,19500,2.0,18.9,1197,82.0,5.0,2.85,1,0,0,1
2957,Nissan Micra Active XV,Ahmedabad,2016,41000,1.0,19.69,1198,67.04,5.0,4.25,1,0,0,1
2958,Hyundai Grand i10 Asta Option,Bangalore,2014,30000,2.0,18.9,1197,82.0,5.0,4.9,1,0,0,1
2959,Jeep Compass 2.0 Sport,Hyderabad,2017,37000,1.0,17.1,1956,170.0,5.0,16.9,1,1,0,0
2960,Volkswagen Polo Diesel Comfortline 1.2L,Delhi,2014,62000,2.0,22.07,1199,73.9,5.0,4.25,1,1,0,0
2961,Honda Amaze S AT i-Vtech,Pune,2015,42023,1.0,15.5,1198,86.7,5.0,4.34,0,0,0,1
2962,BMW X3 xDrive20d Advantage Edition,Kolkata,2012,51001,1.0,16.09,1995,184.0,5.0,17.0,0,1,0,0
2963,BMW 3 Series 320d Luxury Line,Kochi,2017,55389,1.0,18.88,1995,184.0,5.0,28.45,0,1,0,0
2964,Honda City V AT,Kochi,2014,46728,1.0,15.6,1497,116.3,5.0,6.15,0,0,0,1
2965,Mahindra Ssangyong Rexton RX5,Kochi,2014,58995,1.0,12.83,2696,162.0,7.0,9.25,1,1,0,0
2966,Maruti Swift Dzire LDI,Delhi,2015,37857,1.0,26.59,1248,74.0,5.0,4.85,1,1,0,0
2967,Maruti Swift VDI BSIV,Jaipur,2014,71000,1.0,25.2,1248,74.0,5.0,4.8,1,1,0,0
2968,Honda Brio S Option MT,Pune,2012,49024,1.0,18.4,1198,86.8,5.0,2.3,1,0,0,1
2969,Hyundai Grand i10 Sportz,Mumbai,2016,10770,1.0,18.9,1197,82.0,5.0,4.75,1,0,0,1
2970,Tata Zest Quadrajet 1.3 75PS XM,Pune,2017,72000,1.0,22.95,1248,74.0,5.0,5.0,1,1,0,0
2971,Hyundai EON Era Plus,Jaipur,2015,91000,1.0,21.1,814,55.2,5.0,2.5,1,0,0,1
2972,Hyundai i20 1.2 Spotz,Mumbai,2017,14000,1.0,18.6,1197,81.83,5.0,5.95,1,0,0,1
2973,Volvo S60 D4 KINETIC,Delhi,2014,48000,2.0,9.0,1984,181.0,5.0,16.0,0,1,0,0
2974,Ford Ecosport 1.5 DV5 MT Titanium Optional,Delhi,2014,75136,1.0,22.7,1498,89.84,5.0,6.15,1,1,0,0
2975,Maruti Ritz VXI,Hyderabad,2014,32500,2.0,21.1,1197,85.8,5.0,4.05,1,0,0,1
2976,Hyundai i20 1.4 CRDi Magna,Hyderabad,2010,94500,2.0,21.9,1396,90.0,5.0,3.1,1,1,0,0
2977,Maruti Dzire VXI,Hyderabad,2013,34900,1.0,22.0,1197,81.8,5.0,5.49,1,0,0,1
2978,Porsche Panamera 2010 2013 4S,Coimbatore,2010,42400,3.0,8.0,4806,394.3,4.0,42.91,0,0,0,1
2979,Maruti Swift VDi BSIII W/ ABS,Jaipur,2015,50000,1.0,17.8,1248,75.0,5.0,5.7,1,1,0,0
2980,Honda Brio S MT,Kolkata,2014,35000,1.0,19.4,1198,86.8,5.0,2.85,1,0,0,1
2981,Chevrolet Beat LS,Bangalore,2012,37000,2.0,18.6,1199,79.4,5.0,2.35,1,0,0,1
2982,Hyundai Creta 1.6 SX Plus Petrol Automatic,Coimbatore,2018,32807,1.0,13.0,1591,121.3,5.0,14.76,0,0,0,1
2983,Honda City ZX GXi,Pune,2008,119000,2.0,17.7,1497,78.0,5.0,2.25,1,0,0,1
2984,Maruti Ritz LXi,Mumbai,2016,12000,1.0,18.5,1197,85.8,5.0,3.65,1,0,0,1
2985,Ford EcoSport 1.5 TDCi Trend,Delhi,2016,46727,1.0,22.77,1498,98.59,5.0,7.25,1,1,0,0
2986,BMW 3 Series 320d,Hyderabad,2010,73336,1.0,13.2,1995,170.0,5.0,10.69,0,1,0,0
2987,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,9000,2.0,17.01,1591,121.3,5.0,5.5,1,0,0,1
2988,Toyota Innova 2.5 G4 Diesel 8-seater,Chennai,2005,240000,,12.8,2494,102.0,8.0,5.1,1,1,0,0
2989,Maruti Wagon R LXI,Mumbai,2014,25422,1.0,22.5,998,67.04,5.0,3.25,1,0,0,1
2990,Maruti Ertiga VDI,Mumbai,2018,14000,1.0,25.47,1248,88.5,7.0,9.25,1,1,0,0
2991,Maruti Alto LXi BSIII,Hyderabad,2008,66000,1.0,19.7,796,46.3,5.0,1.7,1,0,0,1
2992,Maruti A-Star Vxi,Kochi,2010,55324,1.0,19.0,998,66.1,5.0,2.87,1,0,0,1
2993,BMW X5 3.0d,Bangalore,2009,90000,1.0,11.0,2993,235.0,5.0,17.75,0,1,0,0
2994,Mahindra KUV 100 G80 K6 Plus 5Str,Kolkata,2017,43000,1.0,18.15,1198,82.0,5.0,4.5,1,0,0,1
2995,Hyundai i10 Magna AT,Bangalore,2008,58483,2.0,19.2,1197,80.0,5.0,2.95,0,0,0,1
2996,Honda Civic 2006-2010 1.8 S AT,Pune,2007,93000,2.0,12.9,1799,130.0,5.0,2.6,0,0,0,1
2997,Hyundai i10 Sportz 1.2,Hyderabad,2010,50000,1.0,20.36,1197,78.9,5.0,3.0,1,0,0,1
2998,Mercedes-Benz New C-Class C 220 CDI Elegance AT,Ahmedabad,2014,78616,2.0,14.84,2143,170.0,5.0,15.5,0,1,0,0
2999,Toyota Etios G,Pune,2011,37000,1.0,17.6,1496,88.73,5.0,2.8,1,0,0,1
3000,Honda City 1.5 E MT,Kolkata,2010,54801,1.0,17.0,1497,118.0,5.0,2.5,1,0,0,1
3001,Maruti Swift Dzire VDI,Bangalore,2014,29000,1.0,23.4,1248,74.0,5.0,5.75,1,1,0,0
3002,Maruti Swift VXI,Pune,2010,68000,1.0,22.0,1197,81.8,5.0,2.8,1,0,0,1
3003,Hyundai Verna 1.6 EX VTVT,Kolkata,2014,58000,1.0,17.01,1591,121.3,5.0,4.59,1,0,0,1
3004,Maruti Ritz VDi,Pune,2012,64290,1.0,23.2,1248,73.94,5.0,3.65,1,1,0,0
3005,Toyota Fortuner 4x2 Manual,Mumbai,2015,31000,1.0,13.0,2982,168.5,7.0,19.85,1,1,0,0
3006,Jeep Compass 2.0 Limited,Pune,2018,16039,1.0,17.1,1956,170.0,5.0,18.5,1,1,0,0
3007,Hyundai i20 Asta Option 1.2,Hyderabad,2017,19860,1.0,18.6,1197,81.83,5.0,6.95,1,0,0,1
3008,Maruti Wagon R LXI CNG,Delhi,2014,48500,2.0,26.6,998,58.16,5.0,2.85,1,0,0,0
3009,Tata New Safari DICOR 2.2 EX 4x4 BS IV,Jaipur,2012,75391,1.0,13.93,2179,138.0,7.0,3.75,1,1,0,0
3010,Maruti Swift Dzire LDi,Jaipur,2008,78000,2.0,19.3,1248,73.9,5.0,2.3,1,1,0,0
3011,Tata Indigo eCS eLS BS IV,Kolkata,2016,78000,1.0,25.0,1396,69.01,5.0,2.3,1,1,0,0
3012,Maruti Swift LDI,Hyderabad,2016,52000,1.0,28.4,1248,74.0,5.0,5.95,1,1,0,0
3013,Maruti Celerio VXI AT,Kolkata,2016,30000,1.0,23.1,998,67.04,5.0,3.49,0,0,0,1
3014,BMW 5 Series 2013-2017 530d M Sport,Coimbatore,2016,19254,1.0,14.69,2993,258.0,5.0,47.7,0,1,0,0
3015,Volkswagen Polo 1.2 MPI Highline,Coimbatore,2015,29651,1.0,16.47,1198,74.0,5.0,6.43,1,0,0,1
3016,Tata Safari DICOR 2.2 LX 4x2,Bangalore,2011,80000,1.0,13.93,2179,138.03,7.0,4.5,1,1,0,0
3017,Mini Cooper S Carbon Edition,Kolkata,2018,2971,1.0,13.6,1598,181.0,4.0,39.75,0,0,0,1
3018,Ford Figo Petrol Titanium,Kolkata,2015,21400,1.0,15.6,1196,70.0,5.0,4.0,1,0,0,1
3019,Honda City i DTEC V,Ahmedabad,2015,77000,1.0,26.0,1498,98.6,5.0,6.98,1,1,0,0
3020,Hyundai Tucson CRDi,Delhi,2006,80000,2.0,12.6,1991,112.0,7.0,1.75,1,1,0,0
3021,Skoda Laura Ambiente 2.0 TDI CR MT,Delhi,2013,81755,1.0,20.0,1968,108.5,5.0,4.75,1,1,0,0
3022,Toyota Fortuner 3.0 Diesel,Hyderabad,2016,99593,1.0,11.5,2982,171.0,7.0,23.5,1,1,0,0
3023,Hyundai Verna 1.6 SX,Hyderabad,2014,39791,1.0,22.32,1582,126.32,5.0,7.49,1,1,0,0
3024,Mahindra XUV500 W6 2WD,Hyderabad,2015,113000,1.0,15.1,2179,140.0,7.0,10.85,1,1,0,0
3025,Renault KWID RXT,Mumbai,2017,24000,1.0,25.17,799,53.3,5.0,3.5,1,0,0,1
3026,Hyundai i20 Asta 1.2,Bangalore,2015,39000,2.0,18.6,1197,81.83,5.0,6.3,1,0,0,1
3027,Honda City V AT,Bangalore,2012,37000,1.0,15.6,1497,116.3,5.0,6.75,0,0,0,1
3028,Ford Endeavour 3.2 Titanium AT 4X4,Coimbatore,2017,61108,1.0,10.91,3198,197.0,7.0,28.88,0,1,0,0
3029,Skoda Superb Elegance 1.8 TSI AT,Kochi,2016,61648,1.0,13.7,1798,157.75,5.0,14.23,0,0,0,1
3030,BMW 3 Series 320d Sport,Mumbai,2012,37000,3.0,22.69,1995,190.0,5.0,15.0,0,1,0,0
3031,Maruti Ertiga VXI CNG,Mumbai,2013,53000,1.0,22.8,1373,80.9,7.0,5.8,1,0,0,0
3032,Maruti Ritz LDi,Jaipur,2013,65000,1.0,23.2,1248,73.94,5.0,3.75,1,1,0,0
3034,Toyota Fortuner 3.0 Diesel,Jaipur,2011,148009,2.0,11.5,2982,171.0,7.0,12.75,1,1,0,0
3035,Maruti Swift Lxi BSIII,Mumbai,2009,53001,1.0,16.1,1298,88.2,5.0,1.95,1,0,0,1
3036,Tata Tigor 1.2 Revotron XT,Mumbai,2018,22345,1.0,20.3,1199,84.0,5.0,4.95,1,0,0,1
3037,Honda City i VTEC CVT VX,Delhi,2015,50000,1.0,18.0,1497,117.3,5.0,8.25,0,0,0,1
3038,BMW 3 Series 320d,Hyderabad,2013,48183,1.0,13.2,1995,170.0,5.0,20.99,0,1,0,0
3039,Mercedes-Benz E-Class 2009-2013 E250 CDI Blue Efficiency,Hyderabad,2010,93000,2.0,14.21,2143,203.0,5.0,17.5,0,1,0,0
3040,Maruti Swift VDI,Kochi,2015,53500,1.0,28.4,1248,74.0,5.0,5.36,1,1,0,0
3041,Maruti Ertiga VXI,Delhi,2014,17585,1.0,16.02,1373,93.7,7.0,6.35,1,0,0,1
3042,Hyundai Verna 1.6 VTVT,Kolkata,2011,36226,1.0,17.01,1591,121.3,5.0,2.95,1,0,0,1
3043,Land Rover Discovery Sport TD4 HSE,Coimbatore,2019,25899,1.0,12.63,2179,147.5,5.0,55.7,0,1,0,0
3044,Hyundai Santro Xing GL,Kolkata,2009,60170,1.0,0.0,1086,62.0,5.0,1.15,1,0,0,1
3045,Mercedes-Benz New C-Class C 220 CDI Style,Hyderabad,2017,11200,1.0,19.27,2143,167.62,5.0,37.5,0,1,0,0
3046,Hyundai i10 Magna 1.2,Kochi,2017,49045,1.0,20.36,1197,78.9,5.0,4.07,1,0,0,1
3047,Volkswagen Polo Diesel Comfortline 1.2L,Kolkata,2012,45000,1.0,22.07,1199,73.9,5.0,2.99,1,1,0,0
3048,Maruti Vitara Brezza VDi Option,Delhi,2017,40000,1.0,24.3,1248,88.5,5.0,7.9,1,1,0,0
3049,Renault Duster 85PS Diesel RxL,Mumbai,2016,36600,1.0,19.87,1461,83.8,5.0,7.49,1,1,0,0
3050,Tata Indica Vista Aqua 1.3 Quadrajet,Jaipur,2009,117000,1.0,18.0,1248,75.0,5.0,1.1,1,1,0,0
3051,Mercedes-Benz GL-Class 350 CDI Blue Efficiency,Delhi,2016,16000,1.0,11.3,2987,254.8,7.0,56.0,0,1,0,0
3052,Hyundai Xcent 1.2 CRDi S,Mumbai,2016,50000,1.0,25.4,1186,73.97,5.0,3.5,1,1,0,0
3053,Hyundai Verna CRDi SX ABS,Hyderabad,2008,150000,1.0,18.1,1493,110.0,5.0,3.0,1,1,0,0
3054,Hyundai Verna 1.6 SX VTVT,Mumbai,2014,11000,1.0,17.01,1591,121.3,5.0,6.1,1,0,0,1
3055,Ford Figo Petrol ZXI,Bangalore,2010,102016,1.0,15.6,1196,70.0,5.0,2.25,1,0,0,1
3056,Maruti Swift VDI Optional,Chennai,2016,38000,1.0,25.2,1248,74.0,5.0,5.95,1,1,0,0
3057,Renault Pulse RxL,Hyderabad,2013,71491,1.0,23.08,1461,63.12,5.0,4.95,1,1,0,0
3058,Volkswagen Polo 1.2 MPI Highline,Bangalore,2015,46354,2.0,16.47,1198,74.0,5.0,5.49,1,0,0,1
3059,BMW 3 Series 320d Luxury Line,Delhi,2019,87000,1.0,22.69,1995,190.0,5.0,6.67,0,1,0,0
3060,Skoda Rapid 1.6 MPI Active,Ahmedabad,2015,20765,1.0,15.0,1598,103.52,5.0,6.25,1,0,0,1
3062,Audi Q7 3.0 TDI Quattro Premium Plus,Coimbatore,2014,51076,1.0,12.07,2967,241.4,7.0,34.88,0,1,0,0
